"obs","study","author","year","class","order","family","genus","species","variable","fitness.estimate","treatment","estimated.increase.in.harm","SMDH","v_SMDH","logCVR","v_logCVR","logVR","v_logVR","SME_index","Male.measure","Female.measure","SCR.SCI","Sperm.compet","Harm_type","Parental.care","Gestation","depend","shared.control","source","M_lifespan","F_lifespan","SSD","SSD_lnRR","species2","zSSD","sex_life","inv_n_eff","geary_control","geary_trt","geary_test","trt","mean","obs2","name.y","sd","name","n","study.obs","lnSD","v_lnSD","lnX","v_lnX"
47,12,"Smolensky",2009,"Gastropoda","Limapontioidea","Limapontiidae","Alderia","Alderia willowi","fecundity (nº eggs)","direct","mating rate/interactions",NA,-0.565390267546922,0.20636567681292,-0.173343449445657,0.137245472774969,-0.387939940181409,0.1125,0,NA,NA,"hermaphrodite","hermaphrodite","direct","no","oviparous",3,3,"fig3c",NA,NA,NA,NA,"Alderia willowi",NA,NA,0.202020202020202,18.2918918918919,16.875720164609,"pass","X_T",388.333333333333,88,"sd_T",149.248115565993,"N_T",11,"47_12",5.0556101261695,0.05,5.96186407733169,0.013428134612905
48,12,"Smolensky",2009,"Gastropoda","Limapontioidea","Limapontiidae","Alderia","Alderia willowi","fecundity (nº eggs)","direct","mating rate/interactions",NA,1.00002859322724,0.234943030941608,-0.288258977101784,0.141569280434389,0.10321988903164,0.1125,0,NA,NA,"hermaphrodite","hermaphrodite","direct","no","oviparous",3,3,"fig3c",NA,NA,NA,NA,"Alderia willowi",NA,NA,0.202020202020202,18.021151586369,14.821052631579,"pass","X_C",355,89,"sd_C",115,"N_C",9,"48_12",4.80743212836325,0.0625,5.87211778947542,0.0116599440146355
48,12,"Smolensky",2009,"Gastropoda","Limapontioidea","Limapontiidae","Alderia","Alderia willowi","fecundity (nº eggs)","direct","mating rate/interactions",NA,1.00002859322724,0.234943030941608,-0.288258977101784,0.141569280434389,0.10321988903164,0.1125,0,NA,NA,"hermaphrodite","hermaphrodite","direct","no","oviparous",3,3,"fig3c",NA,NA,NA,NA,"Alderia willowi",NA,NA,0.202020202020202,18.021151586369,14.821052631579,"pass","X_T",240,90,"sd_T",105.026451694587,"N_T",11,"48_12",4.70421223933161,0.05,5.48063892334199,0.0174093364197529
49,13,"Kimura",2015,"Gastropoda","Stylommatophora","Brdybaenidae","Bradybaena","Bradybaena pellucida","fecundity","direct","love darts or not",NA,1.57983047242269,0.108411171033607,0.00118273224905134,0.0447930257790769,0.325422400434627,0.0416666666666667,0,NA,NA,"hermaphrodite","hermaphrodite","direct","no","oviparous",1,0,"fig2",NA,NA,NA,NA,"Bradybaena pellucida",NA,NA,0.08,50.0550055005499,50.1142421934501,"pass","X_C",132.432432432432,91,"sd_C",26.1954261954262,"N_C",25,"49_13",3.28641815616714,0.0208333333333333,4.88607257145449,0.0015650283782152
49,13,"Kimura",2015,"Gastropoda","Stylommatophora","Brdybaenidae","Bradybaena","Bradybaena pellucida","fecundity","direct","love darts or not",NA,1.57983047242269,0.108411171033607,0.00118273224905134,0.0447930257790769,0.325422400434627,0.0416666666666667,0,NA,NA,"hermaphrodite","hermaphrodite","direct","no","oviparous",1,0,"fig2",NA,NA,NA,NA,"Bradybaena pellucida",NA,NA,0.08,50.0550055005499,50.1142421934501,"pass","X_T",95.7588357588357,92,"sd_T",18.9189189189189,"N_T",25,"49_13",2.96099575573251,0.0208333333333333,4.56183290326891,0.00156133073419499
50,13,"Kimura",2015,"Gastropoda","Stylommatophora","Brdybaenidae","Bradybaena","Bradybaena pellucida","survival","direct","love darts or not",NA,0.758369612255599,0.0871834007209935,0.0319602489817539,0.0543684517916243,0.346770988821787,0.0416666666666667,0,NA,NA,"hermaphrodite","hermaphrodite","direct","no","oviparous",1,0,"text",NA,NA,NA,NA,"Bradybaena pellucida",NA,NA,0.08,24.4603148839474,25.2546993829818,"pass","X_C",60.28,93,"sd_C",24.4,"N_C",25,"50_13",3.21541646563249,0.0208333333333333,4.09900037375829,0.00655379958776759
50,13,"Kimura",2015,"Gastropoda","Stylommatophora","Brdybaenidae","Bradybaena","Bradybaena pellucida","survival","direct","love darts or not",NA,0.758369612255599,0.0871834007209935,0.0319602489817539,0.0543684517916243,0.346770988821787,0.0416666666666667,0,NA,NA,"hermaphrodite","hermaphrodite","direct","no","oviparous",1,0,"text",NA,NA,NA,NA,"Bradybaena pellucida",NA,NA,0.08,24.4603148839474,25.2546993829818,"pass","X_T",44,94,"sd_T",17.25,"N_T",25,"50_13",2.8686454768107,0.0208333333333333,3.78418963391826,0.00614798553719008
51,14,"Sakurai",2008,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus chinensis","reproductive success (nº offspring)","direct","harassment & mating rate",NA,1.09782189567501,0.100977227600619,-0.480712461010951,0.0462374802232644,-0.325269901563183,0.0444664031620553,0,1.78,1.89,"Low","yes","both","no","oviparous",1,1,"text",10.08,9.08,-0.11,-0.0599634647675572,"Callosobruchus chinensis",0.544565933898101,0.104479070030021,0.0851449275362319,90.761320982795,54.9696359688144,"pass","X_C",68.42,95,"sd_C",7.31,"N_C",24,"51_14",2.01098240419647,0.0217391304347826,4.22566517954946,0.000475617003586158
51,14,"Sakurai",2008,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus chinensis","reproductive success (nº offspring)","direct","harassment & mating rate",NA,1.09782189567501,0.100977227600619,-0.480712461010951,0.0462374802232644,-0.325269901563183,0.0444664031620553,0,1.78,1.89,"Low","yes","both","no","oviparous",1,1,"text",10.08,9.08,-0.11,-0.0599634647675572,"Callosobruchus chinensis",0.544565933898101,0.104479070030021,0.0851449275362319,90.761320982795,54.9696359688144,"pass","X_T",58.57,96,"sd_T",10.11,"N_T",23,"51_14",2.33625230575965,0.0227272727272727,4.07022262010169,0.00129546005762287
52,14,"Sakurai",2008,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus chinensis","reproductive success (nº offspring)","direct","harassment & mating rate",NA,0.806425237658832,0.0910975731114192,-0.23935436422396,0.0447215184651852,-0.14017820022317,0.0434782608695652,0,1.78,1.89,"Low","yes","both","no","oviparous",2,1,"text",10.08,9.08,-0.11,-0.0599634647675572,"Callosobruchus chinensis",0.544565933898101,0.104479070030021,0.0833333333333333,90.761320982795,71.4414940899184,"pass","X_C",68.42,97,"sd_C",7.31,"N_C",24,"52_14",2.01098240419647,0.0217391304347826,4.22566517954946,0.000475617003586158
52,14,"Sakurai",2008,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus chinensis","reproductive success (nº offspring)","direct","harassment & mating rate",NA,0.806425237658832,0.0910975731114192,-0.23935436422396,0.0447215184651852,-0.14017820022317,0.0434782608695652,0,1.78,1.89,"Low","yes","both","no","oviparous",2,1,"text",10.08,9.08,-0.11,-0.0599634647675572,"Callosobruchus chinensis",0.544565933898101,0.104479070030021,0.0833333333333333,90.761320982795,71.4414940899184,"pass","X_T",61.96,98,"sd_T",8.41,"N_T",24,"52_14",2.15116060441964,0.0217391304347826,4.12648901554867,0.000767640592033873
53,14,"Sakurai",2008,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus chinensis","survival","direct","harassment & mating rate",NA,0.221011734289707,0.0868589350245954,-0.210309593253719,0.0459835646662274,-0.180456630104038,0.0444664031620553,0,1.78,1.89,"Low","yes","both","no","oviparous",1,2,"text",10.08,9.08,-0.11,-0.0599634647675572,"Callosobruchus chinensis",0.544565933898101,0.104479070030021,0.0851449275362319,81.7195880140575,64.8608587770423,"pass","X_C",9.86,99,"sd_C",1.17,"N_C",24,"53_14",0.178742879244447,0.0217391304347826,2.28848616861454,0.00058668725236475
53,14,"Sakurai",2008,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus chinensis","survival","direct","harassment & mating rate",NA,0.221011734289707,0.0868589350245954,-0.210309593253719,0.0459835646662274,-0.180456630104038,0.0444664031620553,0,1.78,1.89,"Low","yes","both","no","oviparous",1,2,"text",10.08,9.08,-0.11,-0.0599634647675572,"Callosobruchus chinensis",0.544565933898101,0.104479070030021,0.0851449275362319,81.7195880140575,64.8608587770423,"pass","X_T",9.57,100,"sd_T",1.4,"N_T",23,"53_14",0.359199509348486,0.0227272727272727,2.25863320546486,0.000930474251807315
54,14,"Sakurai",2008,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus chinensis","survival","direct","harassment & mating rate",NA,-0.617539063026261,0.088262975806144,-0.10051859111243,0.0447822731612291,-0.179468487811548,0.0434782608695652,0,1.78,1.89,"Low","yes","both","no","oviparous",2,2,"text",10.08,9.08,-0.11,-0.0599634647675572,"Callosobruchus chinensis",0.544565933898101,0.104479070030021,0.0833333333333333,81.7195880140575,73.9046048108296,"pass","X_C",9.86,101,"sd_C",1.17,"N_C",24,"54_14",0.178742879244447,0.0217391304347826,2.28848616861454,0.00058668725236475
54,14,"Sakurai",2008,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus chinensis","survival","direct","harassment & mating rate",NA,-0.617539063026261,0.088262975806144,-0.10051859111243,0.0447822731612291,-0.179468487811548,0.0434782608695652,0,1.78,1.89,"Low","yes","both","no","oviparous",2,2,"text",10.08,9.08,-0.11,-0.0599634647675572,"Callosobruchus chinensis",0.544565933898101,0.104479070030021,0.0833333333333333,81.7195880140575,73.9046048108296,"pass","X_T",10.67,102,"sd_T",1.4,"N_T",24,"54_14",0.358211367055995,0.0217391304347826,2.36743606531366,0.000717325039299165
55,15,"Flay",2014,"Insecta","Coleoptera","Curculionidae","Sitophilus","Sitophilus oryzae","fecundity (nº eggs)","direct","OSR","5x",2.83883486938559,0.425192150576673,-1.10647443984106,0.137082387133347,-0.28768207245179,0.111111111111111,0,1.0282,1.1347,"High","no","both","no","oviparous",1,1,"fig3",60.01,80.46,-0.1065,-0.0985585981755395,"Sitophilus oryzae",0.332255972042112,-0.293248951520221,0.2,38.5598141695705,12.7526132404181,"pass","X_C",270.065075921909,103,"sd_C",43.2155081541446,"N_C",10,"55_15",3.82175497143555,0.0555555555555556,5.59866295189025,0.00256060386122801
55,15,"Flay",2014,"Insecta","Coleoptera","Curculionidae","Sitophilus","Sitophilus oryzae","fecundity (nº eggs)","direct","OSR","5x",2.83883486938559,0.425192150576673,-1.10647443984106,0.137082387133347,-0.28768207245179,0.111111111111111,0,1.0282,1.1347,"High","no","both","no","oviparous",1,1,"fig3",60.01,80.46,-0.1065,-0.0985585981755395,"Sitophilus oryzae",0.332255972042112,-0.293248951520221,0.2,38.5598141695705,12.7526132404181,"pass","X_T",119.088937093276,104,"sd_T",57.62067753886,"N_T",10,"55_15",4.10943704388734,0.0555555555555556,4.77987058450098,0.023410672161008
56,15,"Flay",2014,"Insecta","Coleoptera","Curculionidae","Sitophilus","Sitophilus oryzae","fecundity (nº eggs)","direct","OSR","10x",4.39615597072431,0.730808733641821,-0.786531505171062,0.126017393984685,0.271933715483635,0.111111111111111,0,1.0282,1.1347,"High","no","both","no","oviparous",2,1,"fig3",60.01,80.46,-0.1065,-0.0985585981755395,"Sitophilus oryzae",0.332255972042112,-0.293248951520221,0.2,38.5598141695705,17.5609756097561,"pass","X_C",270.065075921909,105,"sd_C",43.2155081541446,"N_C",10,"56_15",3.82175497143555,0.0555555555555556,5.59866295189025,0.00256060386122801
56,15,"Flay",2014,"Insecta","Coleoptera","Curculionidae","Sitophilus","Sitophilus oryzae","fecundity (nº eggs)","direct","OSR","10x",4.39615597072431,0.730808733641821,-0.786531505171062,0.126017393984685,0.271933715483635,0.111111111111111,0,1.0282,1.1347,"High","no","both","no","oviparous",2,1,"fig3",60.01,80.46,-0.1065,-0.0985585981755395,"Sitophilus oryzae",0.332255972042112,-0.293248951520221,0.2,38.5598141695705,17.5609756097561,"pass","X_T",93.709327548807,106,"sd_T",32.9261014507771,"N_T",10,"56_15",3.54982125595191,0.0555555555555556,4.54019773123555,0.0123456790123457
57,16,"Grieshop",2014,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila ananassae","fecundity (nº eggs)","direct","spine length",NA,0.379857034197911,0.0408127293429996,-0.364024909114338,0.0314725255246191,-0.167506130716805,0.0204166666666667,0,1.19,1.37,"High","no","direct","no","oviparous",0,0,"table1",77.9,70.25,-0.18,-0.140857432716596,"Drosophila ananassae",0.099572129417872,0.103365644662848,0.040016006402561,32.7315530052233,23.1987804878049,"pass","X_C",45.4,107,"sd_C",19.32,"N_C",49,"57_16",2.97155749545104,0.0104166666666667,3.8155121050473,0.00369578295716975
57,16,"Grieshop",2014,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila ananassae","fecundity (nº eggs)","direct","spine length",NA,0.379857034197911,0.0408127293429996,-0.364024909114338,0.0314725255246191,-0.167506130716805,0.0204166666666667,0,1.19,1.37,"High","no","direct","no","oviparous",0,0,"table1",77.9,70.25,-0.18,-0.140857432716596,"Drosophila ananassae",0.099572129417872,0.103365644662848,0.040016006402561,32.7315530052233,23.1987804878049,"pass","X_T",37.3,108,"sd_T",22.8525709713371,"N_T",51,"57_16",3.13906362616784,0.01,3.61899332664977,0.00736007590078271
58,16,"Grieshop",2014,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila ananassae","fecundity (nº eggs)","direct","spine length",NA,0.538260450289872,0.0804896076931763,-0.165683694890404,0.0683986224198903,0.164845968944006,0.04,0,1.19,1.37,"High","no","direct","no","oviparous",0,0,"table2",77.9,70.25,-0.18,-0.140857432716596,"Drosophila ananassae",0.099572129417872,0.103365644662848,0.0769230769230769,18.1838182081343,15.4074074074074,"pass","X_C",30.2,109,"sd_C",16.7757741997203,"N_C",26,"58_16",2.83993583378802,0.02,3.40784192438082,0.0118680101749924
58,16,"Grieshop",2014,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila ananassae","fecundity (nº eggs)","direct","spine length",NA,0.538260450289872,0.0804896076931763,-0.165683694890404,0.0683986224198903,0.164845968944006,0.04,0,1.19,1.37,"High","no","direct","no","oviparous",0,0,"table2",77.9,70.25,-0.18,-0.140857432716596,"Drosophila ananassae",0.099572129417872,0.103365644662848,0.0769230769230769,18.1838182081343,15.4074074074074,"pass","X_T",21.7,110,"sd_T",14.2262644429239,"N_T",26,"58_16",2.67508986484402,0.02,3.07731226054641,0.016530612244898
59,17,"Chenoweth",2015,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila serrata","fecundity (nº eggs)","direct","male harassment",NA,0.757955187303822,0.0721866124968613,-0.406820706319326,0.0792397311531114,0.194156014440959,0.0344827586206897,0,1.19,1.3,"High","yes","indirect","no","oviparous",0,0,"fig2",49.2,72.9,-0.11,-0.0884109573440531,"Drosophila serrata",0.388077653368794,-0.39319501551635,0.0666666666666667,16.9178415167719,11.2632821723731,"pass","X_C",13.4492753623188,111,"sd_C",8.63655279080611,"N_C",30,"59_17",2.17324489996601,0.0172413793103448,2.59892522818894,0.0137455410225923
59,17,"Chenoweth",2015,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila serrata","fecundity (nº eggs)","direct","male harassment",NA,0.757955187303822,0.0721866124968613,-0.406820706319326,0.0792397311531114,0.194156014440959,0.0344827586206897,0,1.19,1.3,"High","yes","indirect","no","oviparous",0,0,"fig2",49.2,72.9,-0.11,-0.0884109573440531,"Drosophila serrata",0.388077653368794,-0.39319501551635,0.0666666666666667,16.9178415167719,11.2632821723731,"pass","X_T",7.37391304347826,112,"sd_T",7.11245523948737,"N_T",30,"59_17",1.97908888552505,0.0172413793103448,1.99794850742865,0.0310114315098295
60,18,"Carrillo",2012,"Insecta","Diptera","Muscidae","Musca","Musca domestica","fecundity (nº eggs)","direct","OSR","2x",-0.702829806102985,0.0577724324839789,0.273042563877168,0.0326182192006509,0.0645385211375682,0.0277777777777778,0,4.81,5.71,"Low","no","indirect","no","oviparous",1,1,"fig2",26.675,28.45,-0.9,-0.171521939550249,"Musca domestica",-0.0691118392930406,-0.0644213633845228,0.0540540540540541,35.8825503355704,47.1480984340043,"pass","X_C",63.5164835164835,113,"sd_C",21.3899341724773,"N_C",37,"60_18",3.07680933448793,0.0138888888888889,4.15129945514957,0.00306509740065374
60,18,"Carrillo",2012,"Insecta","Diptera","Muscidae","Musca","Musca domestica","fecundity (nº eggs)","direct","OSR","2x",-0.702829806102985,0.0577724324839789,0.273042563877168,0.0326182192006509,0.0645385211375682,0.0277777777777778,0,4.81,5.71,"Low","no","indirect","no","oviparous",1,1,"fig2",26.675,28.45,-0.9,-0.171521939550249,"Musca domestica",-0.0691118392930406,-0.0644213633845228,0.0540540540540541,35.8825503355704,47.1480984340043,"pass","X_T",78.2417582417583,114,"sd_T",20.0530632866975,"N_T",37,"60_18",3.01227081335036,0.0138888888888889,4.35980349788917,0.00177534402221943
61,18,"Carrillo",2012,"Insecta","Diptera","Muscidae","Musca","Musca domestica","fecundity (nº eggs)","direct","OSR","5x",-0.528708472168654,0.0563003211886605,0.165455789171094,0.0330444386324781,8.65973959207622e-15,0.0277777777777778,0,4.81,5.71,"Low","no","indirect","no","oviparous",2,1,"fig2",26.675,28.45,-0.9,-0.171521939550249,"Musca domestica",-0.0691118392930406,-0.0644213633845228,0.0540540540540541,35.8825503355704,42.338926174497,"pass","X_C",63.5164835164835,115,"sd_C",21.3899341724773,"N_C",37,"61_18",3.07680933448793,0.0138888888888889,4.15129945514957,0.00306509740065374
61,18,"Carrillo",2012,"Insecta","Diptera","Muscidae","Musca","Musca domestica","fecundity (nº eggs)","direct","OSR","5x",-0.528708472168654,0.0563003211886605,0.165455789171094,0.0330444386324781,8.65973959207622e-15,0.0277777777777778,0,4.81,5.71,"Low","no","indirect","no","oviparous",2,1,"fig2",26.675,28.45,-0.9,-0.171521939550249,"Musca domestica",-0.0691118392930406,-0.0644213633845228,0.0540540540540541,35.8825503355704,42.338926174497,"pass","X_T",74.945054945055,116,"sd_T",21.3899341724771,"N_T",37,"61_18",3.07680933448792,0.0138888888888889,4.31675524432066,0.00220156345404663
62,18,"Carrillo",2012,"Insecta","Diptera","Muscidae","Musca","Musca domestica","offspring viability","direct","OSR","2x",-0.474156158400326,0.0559460696809345,0.207424565078141,0.051797792825168,-0.108213584640231,0.0277777777777778,0,4.81,5.71,"Low","no","indirect","no","oviparous",1,2,"fig2",26.675,28.45,-0.9,-0.171521939550249,"Musca domestica",-0.0691118392930406,-0.0644213633845228,0.0540540540540541,16.5169702780441,20.3242127000516,"pass","X_C",24.0495867768595,117,"sd_C",17.594767649623,"N_C",37,"62_18",2.88149045409772,0.0138888888888889,3.1801178145688,0.0144660549591999
62,18,"Carrillo",2012,"Insecta","Diptera","Muscidae","Musca","Musca domestica","offspring viability","direct","OSR","2x",-0.474156158400326,0.0559460696809345,0.207424565078141,0.051797792825168,-0.108213584640231,0.0277777777777778,0,4.81,5.71,"Low","no","indirect","no","oviparous",1,2,"fig2",26.675,28.45,-0.9,-0.171521939550249,"Musca domestica",-0.0691118392930406,-0.0644213633845228,0.0540540540540541,16.5169702780441,20.3242127000516,"pass","X_T",32.9752066115703,118,"sd_T",19.6055982381513,"N_T",37,"62_18",2.98970403873795,0.0138888888888889,3.49575596428717,0.00955396008819038
63,18,"Carrillo",2012,"Insecta","Diptera","Muscidae","Musca","Musca domestica","offspring viability","direct","OSR","5x",-0.238267510597008,0.0547858644184853,0.136236303027751,0.0532596509759767,-0.0281708769666953,0.0277777777777778,0,4.81,5.71,"Low","no","indirect","no","oviparous",2,2,"fig2",26.675,28.45,-0.9,-0.171521939550249,"Musca domestica",-0.0691118392930406,-0.0644213633845228,0.0540540540540541,16.5169702780441,18.9276659209545,"pass","X_C",24.0495867768595,119,"sd_C",17.594767649623,"N_C",37,"63_18",2.88149045409772,0.0138888888888889,3.1801178145688,0.0144660549591999
63,18,"Carrillo",2012,"Insecta","Diptera","Muscidae","Musca","Musca domestica","offspring viability","direct","OSR","5x",-0.238267510597008,0.0547858644184853,0.136236303027751,0.0532596509759767,-0.0281708769666953,0.0277777777777778,0,4.81,5.71,"Low","no","indirect","no","oviparous",2,2,"fig2",26.675,28.45,-0.9,-0.171521939550249,"Musca domestica",-0.0691118392930406,-0.0644213633845228,0.0540540540540541,16.5169702780441,18.9276659209545,"pass","X_T",28.3471074380165,120,"sd_T",18.097475296755,"N_T",37,"63_18",2.90966133106441,0.0138888888888889,3.34452499456324,0.011015818238999
64,19,"Muhlhauser",2002,"Insecta","Diptera","Sepsidae","Sepsis","Sepsis cynipsea","survival","direct","male access",NA,0.595064874675209,0.0594333154832398,-0.311801238260141,0.0329203284233414,-0.156233766379278,0.0289915966386555,0,1.36,1.42,"High","yes","both","no","oviparous",0,1,"fig1",19.225,16.243,-0.0599999999999998,-0.0431721718652085,"Sepsis cynipsea",0.63693402388307,0.168549468654449,0.0563492063492064,54.1241379310347,39.0802304964539,"pass","X_C",48.2459016393443,121,"sd_C",10.6229508196721,"N_C",36,"64_19",2.37730254646467,0.0142857142857143,3.87631088406016,0.00134668798922649
64,19,"Muhlhauser",2002,"Insecta","Diptera","Sepsidae","Sepsis","Sepsis cynipsea","survival","direct","male access",NA,0.595064874675209,0.0594333154832398,-0.311801238260141,0.0329203284233414,-0.156233766379278,0.0289915966386555,0,1.36,1.42,"High","yes","both","no","oviparous",0,1,"fig1",19.225,16.243,-0.0599999999999998,-0.0431721718652085,"Sepsis cynipsea",0.63693402388307,0.168549468654449,0.0563492063492064,54.1241379310347,39.0802304964539,"pass","X_T",41.2950819672131,122,"sd_T",12.4140690530615,"N_T",35,"64_19",2.53353631284395,0.0147058823529412,3.7207434121793,0.0025820437954594
65,19,"Muhlhauser",2002,"Insecta","Diptera","Sepsidae","Sepsis","Sepsis cynipsea","survival","direct","male access",NA,0.699922738209504,0.0348647247590854,-0.215809155167199,0.0189808033635815,-0.0426200819365168,0.0171926910299003,0,1.36,1.42,"High","yes","both","no","oviparous",1,1,"fig1",19.225,16.243,-0.0599999999999998,-0.0431721718652085,"Sepsis cynipsea",0.63693402388307,0.168549468654449,0.033558124598587,54.1241379310347,95.0549450549447,"pass","X_C",48.2459016393443,123,"sd_C",10.6229508196721,"N_C",36,"65_19",2.37730254646467,0.0142857142857143,3.87631088406016,0.00134668798922649
65,19,"Muhlhauser",2002,"Insecta","Diptera","Sepsidae","Sepsis","Sepsis cynipsea","survival","direct","male access",NA,0.699922738209504,0.0348647247590854,-0.215809155167199,0.0189808033635815,-0.0426200819365168,0.0171926910299003,0,1.36,1.42,"High","yes","both","no","oviparous",1,1,"fig1",19.225,16.243,-0.0599999999999998,-0.0431721718652085,"Sepsis cynipsea",0.63693402388307,0.168549468654449,0.033558124598587,54.1241379310347,95.0549450549447,"pass","X_T",40.5737704918033,124,"sd_T",11.2123477831841,"N_T",173,"65_19",2.4199226284012,0.00290697674418605,3.70312181082948,0.000441424344454651
66,19,"Muhlhauser",2002,"Insecta","Diptera","Sepsidae","Sepsis","Sepsis cynipsea","survival","direct","matings",NA,0.438752335484155,0.0337344145895342,-0.194853252283492,0.0186045291559148,-0.0755738823661707,0.0160412757973734,0,1.36,1.42,"High","yes","both","no","oviparous",1,0,"table1",19.225,16.243,-0.0599999999999998,-0.0431721718652085,"Sepsis cynipsea",0.63693402388307,0.168549468654449,0.0314431115957833,92.711957671958,43.3887922032717,"pass","X_C",41.8,125,"sd_C",10.3009708280336,"N_C",131,"66_19",2.3360842997889,0.00384615384615385,3.73289633953071,0.00046358828781392
66,19,"Muhlhauser",2002,"Insecta","Diptera","Sepsidae","Sepsis","Sepsis cynipsea","survival","direct","matings",NA,0.438752335484155,0.0337344145895342,-0.194853252283492,0.0186045291559148,-0.0755738823661707,0.0160412757973734,0,1.36,1.42,"High","yes","both","no","oviparous",1,0,"table1",19.225,16.243,-0.0599999999999998,-0.0431721718652085,"Sepsis cynipsea",0.63693402388307,0.168549468654449,0.0314431115957833,92.711957671958,43.3887922032717,"pass","X_T",37.1,126,"sd_T",11.0172591872934,"N_T",42,"66_19",2.41165818215508,0.0121951219512195,3.61361696961339,0.00209966507072749
67,20,"Blackenhorn",2002,"Insecta","Diptera","Sepsidae","Sepsis","Sepsis cynipsea","fecundity (nº eggs)","direct","nº matings","2x",-0.132962639715539,0.0644792911875868,0.390435570923733,0.0703695084969282,0.292187093216962,0.0363095238095238,0,1.36,1.42,"High","yes","both","no","oviparous",1,0,"table2",19.225,16.243,-0.0599999999999998,-0.0431721718652085,"Sepsis cynipsea",0.63693402388307,0.168549468654449,0.0698447893569845,14.5889076730108,15.8873194221509,"pass","X_C",122.34,127,"sd_C",106.740081038006,"N_C",41,"67_20",4.68289673011486,0.0125,4.80680405381442,0.0185666797861302
67,20,"Blackenhorn",2002,"Insecta","Diptera","Sepsidae","Sepsis","Sepsis cynipsea","fecundity (nº eggs)","direct","nº matings","2x",-0.132962639715539,0.0644792911875868,0.390435570923733,0.0703695084969282,0.292187093216962,0.0363095238095238,0,1.36,1.42,"High","yes","both","no","oviparous",1,0,"table2",19.225,16.243,-0.0599999999999998,-0.0431721718652085,"Sepsis cynipsea",0.63693402388307,0.168549468654449,0.0698447893569845,14.5889076730108,15.8873194221509,"pass","X_T",134.97,128,"sd_T",78.7989847650336,"N_T",22,"67_20",4.39070963689789,0.0238095238095238,4.90505253152119,0.0154933049012744
68,20,"Blackenhorn",2002,"Insecta","Diptera","Sepsidae","Sepsis","Sepsis cynipsea","survival","direct","nº matings","NA (0 vs. 1)",0.147168973116341,0.0604986295767983,-0.0932686474936374,0.0451244790070489,-0.0206622834757636,0.0310185185185185,0,1.36,1.42,"High","yes","both","no","oviparous",0,1,"table4",19.225,16.243,-0.0599999999999998,-0.0431721718652085,"Sepsis cynipsea",0.63693402388307,0.168549468654449,0.0601045296167247,22.5965642894325,24.8288028802879,"pass","X_C",27.13,129,"sd_C",12.5937762406675,"N_C",28,"68_20",2.55172126128951,0.0185185185185185,3.30064012667084,0.00769580981605684
68,20,"Blackenhorn",2002,"Insecta","Diptera","Sepsidae","Sepsis","Sepsis cynipsea","survival","direct","nº matings","NA (0 vs. 1)",0.147168973116341,0.0604986295767983,-0.0932686474936374,0.0451244790070489,-0.0206622834757636,0.0310185185185185,0,1.36,1.42,"High","yes","both","no","oviparous",0,1,"table4",19.225,16.243,-0.0599999999999998,-0.0431721718652085,"Sepsis cynipsea",0.63693402388307,0.168549468654449,0.0601045296167247,22.5965642894325,24.8288028802879,"pass","X_T",25.23,130,"sd_T",12.9343109596144,"N_T",41,"68_20",2.57238354476527,0.0125,3.22803376265297,0.00641015067247361
69,20,"Blackenhorn",2002,"Insecta","Diptera","Sepsidae","Sepsis","Sepsis cynipsea","survival","direct","nº matings","NA (0 vs. 2",0.397221312692841,0.0844242694057581,-0.29530519645276,0.0675180004090007,-0.0788659913235188,0.0423280423280423,0,1.36,1.42,"High","yes","both","no","oviparous",0,1,"table5",19.225,16.243,-0.0599999999999998,-0.0431721718652085,"Sepsis cynipsea",0.63693402388307,0.168549468654449,0.0811688311688312,22.5965642894325,14.9512071847907,"pass","X_C",27.13,131,"sd_C",12.5937762406675,"N_C",28,"69_20",2.55172126128951,0.0185185185185185,3.30064012667084,0.00769580981605684
69,20,"Blackenhorn",2002,"Insecta","Diptera","Sepsidae","Sepsis","Sepsis cynipsea","survival","direct","nº matings","NA (0 vs. 2",0.397221312692841,0.0844242694057581,-0.29530519645276,0.0675180004090007,-0.0788659913235188,0.0423280423280423,0,1.36,1.42,"High","yes","both","no","oviparous",0,1,"table5",19.225,16.243,-0.0599999999999998,-0.0431721718652085,"Sepsis cynipsea",0.63693402388307,0.168549468654449,0.0811688311688312,22.5965642894325,14.9512071847907,"pass","X_T",21.85,132,"sd_T",13.5553015458897,"N_T",22,"69_20",2.63058725261302,0.0238095238095238,3.0842009215416,0.0174941482649016
